,Type,Rating,Effects,thc_max,cbd_max,high_thc,balanced,high_cbd,Focused,Giggly,Creative,Uplifted,Talkative,Happy,Energetic,Euphoric,Tingly,None,Relaxed,Hungry,Sleepy,Aroused,sativa,indica,hybrid
231,sativa,4.5,"['Focused', 'Happy', 'Sleepy', 'Energetic', 'Euphoric']",6.16815,14.74,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0
232,sativa,4.4,"['Focused', 'Relaxed', 'Uplifted', 'Energetic', 'Euphoric']",21.803663750000002,8.40636,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0
239,sativa,4.2,"['Energetic', 'Talkative', 'Happy', 'Relaxed', 'Uplifted']",20.33,0.13,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0
240,sativa,4.3,"['Happy', 'Energetic', 'Euphoric', 'Creative', 'Focused']",25.83981833333333,0.19990166666666667,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0
241,sativa,4.6,"['Happy', 'Uplifted', 'Energetic', 'Euphoric', 'Creative']",26.893887724137933,0.272268172413793,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
244,sativa,4.2,"['Happy', 'Relaxed', 'Energetic', 'Uplifted', 'Creative']",24.523725882352938,0.41375686274509804,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0
250,sativa,4.1,"['Energetic', 'Happy', 'Uplifted', 'Relaxed', 'Talkative']",30.50999272727273,0.2788818181818182,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0
252,sativa,4.3,"['Talkative', 'Uplifted', 'Happy', 'Energetic', 'Relaxed']",31.33926727272728,0.3094545454545456,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0
254,sativa,4.2,"['Uplifted', 'Happy', 'Energetic', 'Creative', 'Hungry']",32.47877,0.34777777777777774,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0
256,sativa,3.9,"['Happy', 'Uplifted', 'Euphoric', 'Relaxed', 'Talkative']",17.683353333333333,0.19420666666666667,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0
260,sativa,4.5,"['Relaxed', 'Uplifted', 'Focused', 'Happy', 'Energetic']",10.51868073298429,14.419841727748688,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0
293,sativa,4.6,"['Euphoric', 'Energetic', 'Happy', 'Creative', 'Uplifted']",21.071,0.0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
294,sativa,4.6,"['Uplifted', 'Relaxed', 'Happy', 'Euphoric', 'Focused']",19.4,0.2,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
298,sativa,4.2,"['Uplifted', 'Happy', 'Energetic', 'Focused', 'Creative']",21.934536938775512,0.16803244897959185,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
299,sativa,4.3,"['Happy', 'Uplifted', 'Energetic', 'Focused', 'Euphoric']",26.713543440520453,0.24735228810408946,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
307,sativa,4.3,"['Energetic', 'Uplifted', 'Happy', 'Focused', 'Euphoric']",27.59245811916728,0.43228117121320686,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
311,sativa,4.3,"['Happy', 'Energetic', 'Focused', 'Uplifted', 'Euphoric']",23.037865161290327,0.11028064516129037,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
315,sativa,4.5,"['Happy', 'Euphoric', 'Energetic', 'Uplifted', 'Talkative']",23.948087821264366,0.8902249827586204,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0
334,sativa,4.6,"['Creative', 'Focused', 'Uplifted', 'Happy', 'Euphoric']",27.348906956521745,0.20164508695652175,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
347,sativa,5.0,"['Creative', 'Energetic']",20.724884615384617,0.15006153846153844,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
351,sativa,4.6,"['Happy', 'Relaxed', 'Uplifted', 'Euphoric', 'Talkative']",24.937284184210526,13.666758552631578,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0
365,sativa,4.5,"['Uplifted', 'Happy', 'Energetic', 'Focused', 'Talkative']",21.255277777777778,0.21151444444444445,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
366,sativa,4.9,"['Energetic', 'Uplifted', 'Euphoric', 'Giggly', 'Happy']",15.534366666666665,0.28401000000000004,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
371,sativa,4.5,"['Uplifted', 'Happy', 'Focused', 'Euphoric', 'Energetic']",28.524564685630956,0.42144783078045217,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
374,sativa,5.0,"['Relaxed', 'Uplifted', 'Focused', 'Happy', 'Aroused']",0.7969666666666666,12.424166666666666,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0
384,sativa,4.8,"['Happy', 'Energetic', 'Uplifted', 'Creative', 'Talkative']",24.865000000000002,0.065,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
388,sativa,4.7,"['Happy', 'Uplifted', 'Energetic', 'Talkative', 'Creative']",27.71766082474227,0.31494630927835054,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
394,sativa,4.5,"['Happy', 'Uplifted', 'Euphoric', 'Relaxed', 'Hungry']",32.74269703703704,0.36754222222222216,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0
395,sativa,4.4,"['Energetic', 'Happy', 'Uplifted', 'Euphoric', 'Focused']",26.812470154212058,0.8707909420218032,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
396,sativa,4.5,"['Euphoric', 'Relaxed', 'Happy', 'Creative', 'Focused']",27.839811304347826,0.5445865217391305,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
397,sativa,4.3,"['Happy', 'Relaxed', 'Uplifted', 'Euphoric', 'Energetic']",25.771652540716616,0.3298678599348532,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
398,sativa,4.0,"['Relaxed', 'Energetic', 'Creative', 'Happy', 'Aroused']",26.504236829268287,0.5697158536585365,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0
410,sativa,4.4,"['Happy', 'Euphoric', 'Hungry', 'Relaxed', 'Focused']",21.811177777777775,0.5888888888888889,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0
411,sativa,4.3,"['Happy', 'Euphoric', 'Relaxed', 'Energetic', 'Uplifted']",37.2814155,0.22776710000000003,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
415,sativa,4.2,"['Euphoric', 'Happy', 'Focused', 'Uplifted', 'Energetic']",11.73398695652174,0.08617478260869564,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
416,sativa,4.0,"['Sleepy', 'Happy', 'Euphoric', 'Focused', 'Aroused']",26.226371769662926,0.6363628005617977,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0
417,sativa,4.5,"['Happy', 'Uplifted', 'Focused', 'Talkative', 'Energetic']",22.231012105263158,0.3132590526315789,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
419,sativa,4.4,"['Happy', 'Uplifted', 'Euphoric', 'Energetic', 'Creative']",30.099722131147544,0.3860336065573771,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
424,sativa,4.3,"['Euphoric', 'Happy', 'Energetic', 'Creative', 'Relaxed']",19.431146666666667,2.8681816666666666,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0
431,sativa,5.0,['None'],19.517533333333333,0.06666666666666667,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
445,sativa,4.3,"['Sleepy', 'Tingly', 'Happy', 'Relaxed', 'Uplifted']",16.241431666666664,0.2934777777777777,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0
449,sativa,4.6,"['Happy', 'Energetic', 'Creative', 'Focused', 'Uplifted']",21.251776037735844,0.14546339622641508,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
454,sativa,4.9,"['Aroused', 'Creative', 'Euphoric', 'Happy', 'Uplifted']",16.42744913043478,0.29274347826086955,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0
462,sativa,4.6,"['Energetic', 'Uplifted', 'Focused', 'Euphoric', 'Relaxed']",31.53788790123456,0.27410130864197546,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0
469,sativa,4.6,"['Uplifted', 'Happy', 'Energetic', 'Euphoric', 'Focused']",32.617934187500005,0.3875190223214285,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
484,sativa,4.5,"['Energetic', 'Happy', 'Aroused', 'Uplifted', 'Creative']",60.52,2.16,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0
511,sativa,4.3,"['Uplifted', 'Energetic', 'Happy', 'Euphoric', 'Focused']",30.098961573593094,0.2828431406926406,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
513,sativa,4.4,"['Uplifted', 'Happy', 'Energetic', 'Euphoric', 'Relaxed']",19.0886,0.209625,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
516,sativa,4.2,"['Happy', 'Uplifted', 'Relaxed', 'Focused', 'Euphoric']",26.45449730434783,0.33947400621118,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
517,sativa,4.3,"['Energetic', 'Happy', 'Uplifted', 'Focused', 'Euphoric']",26.557559738613897,0.24589130247524757,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
522,sativa,4.6,"['Uplifted', 'Energetic', 'Talkative', 'Focused', 'Hungry']",21.0,0.1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0
538,sativa,4.3,"['Relaxed', 'Focused', 'Happy', 'Uplifted', 'Energetic']",18.19612492907801,10.759092598108762,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0
542,sativa,4.2,"['Uplifted', 'Relaxed', 'Euphoric', 'Talkative', 'Giggly']",20.590594778761055,0.9258677256637169,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
543,sativa,4.2,"['Uplifted', 'Creative', 'Euphoric', 'Happy', 'Relaxed']",31.28807875,0.157852,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
544,sativa,4.4,"['Uplifted', 'Relaxed', 'Happy', 'Focused', 'Euphoric']",8.847037095890412,11.586259465753429,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
546,sativa,4.4,"['Uplifted', 'Happy', 'Energetic', 'Talkative', 'Relaxed']",15.598155384615385,0.3860171538461538,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0
547,sativa,4.4,"['Uplifted', 'Happy', 'Relaxed', 'Euphoric', 'Tingly']",25.258649158415853,0.36822311881188147,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0
550,sativa,4.5,"['Happy', 'Creative', 'Euphoric', 'Uplifted', 'Energetic']",22.010740227272727,0.05534999999999999,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
551,sativa,4.2,"['Uplifted', 'Happy', 'Creative', 'Tingly', 'Relaxed']",27.385255799999996,0.5871618000000001,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0
552,sativa,4.2,"['Talkative', 'Aroused', 'Giggly', 'Happy', 'Energetic']",40.3760305882353,0.13504117647058825,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
553,sativa,4.6,"['Uplifted', 'Happy', 'Euphoric', 'Talkative', 'Creative']",20.301080000000002,21.189999999999998,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
559,sativa,4.4,"['Talkative', 'Relaxed', 'Focused', 'Hungry', 'Happy']",17.227684210526316,0.14269052631578952,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
563,sativa,4.3,"['Happy', 'Euphoric', 'Creative', 'Uplifted', 'Energetic']",26.67717727272727,0.2498872727272727,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
581,sativa,4.3,"['Uplifted', 'Relaxed', 'Energetic', 'Happy', 'Focused']",34.23208421052632,0.2666136842105264,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0
589,sativa,4.4,"['Happy', 'Uplifted', 'Focused', 'Relaxed', 'Euphoric']",41.203565000000005,2.8523100000000006,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
591,sativa,4.5,"['Happy', 'Euphoric', 'Focused', 'Relaxed', 'Uplifted']",43.355,0.63,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
593,sativa,4.5,"['Euphoric', 'Tingly', 'Creative', 'Happy', 'Relaxed']",13.94345,0.0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0
594,sativa,4.3,"['Happy', 'Relaxed', 'Uplifted', 'Energetic', 'Focused']",22.20301194444444,0.15341055555555555,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0
597,sativa,4.2,"['Euphoric', 'Happy', 'Energetic', 'Giggly', 'Creative']",25.940288705882352,0.3104408235294118,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0
601,sativa,4.4,"['Happy', 'Uplifted', 'Energetic', 'Focused', 'Euphoric']",28.547843506874404,0.4794536141154887,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
603,sativa,4.7,"['Euphoric', 'Relaxed', 'Happy', 'Creative', 'Focused']",25.547634945054952,0.27080791208791205,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
604,sativa,5.0,"['Focused', 'Happy', 'Creative', 'Aroused', 'Energetic']",15.6352,0.0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
605,sativa,4.5,"['Energetic', 'Happy', 'Uplifted', 'Euphoric', 'Creative']",30.1518768,0.2429312,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
606,sativa,4.2,"['Happy', 'Energetic', 'Uplifted', 'Euphoric', 'Creative']",29.683620747663557,0.6040334345794389,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
607,sativa,4.2,"['Happy', 'Focused', 'Energetic', 'Euphoric', 'Uplifted']",28.787573164556957,0.20394832911392405,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
609,sativa,4.4,"['Focused', 'Energetic', 'Creative', 'Happy', 'Euphoric']",30.467085428571426,0.2199607142857142,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0
610,sativa,4.3,"['Uplifted', 'Happy', 'Creative', 'Energetic', 'Talkative']",29.71599666666667,0.18359999999999999,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
611,sativa,4.5,"['Happy', 'Euphoric', 'Uplifted', 'Relaxed', 'Energetic']",32.98596368421054,0.28854,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
612,sativa,4.7,"['Uplifted', 'Relaxed', 'Happy', 'Energetic', 'Talkative']",19.727752666666667,6.999070666666666,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0
617,sativa,4.6,"['Uplifted', 'Happy', 'Euphoric', 'Energetic', 'Relaxed']",28.401408029556695,0.2813285911330058,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
620,sativa,4.1,"['Euphoric', 'Happy', 'Hungry', 'Energetic', 'Creative']",21.746522,0.16354050000000003,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0
629,sativa,4.5,"['Energetic', 'Happy', 'Uplifted', 'Creative', 'Euphoric']",22.58424675862069,0.215863224137931,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
633,sativa,4.1,"['Energetic', 'Focused', 'Uplifted', 'Euphoric', 'Creative']",38.88402636363636,0.31187113636363634,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
640,sativa,4.5,"['Happy', 'Focused', 'Uplifted', 'Creative', 'Energetic']",14.06845,0.0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
643,sativa,4.5,"['Energetic', 'Happy', 'Focused', 'Euphoric', 'Uplifted']",19.7555,0.0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
650,sativa,4.4,"['Happy', 'Uplifted', 'Energetic', 'Euphoric', 'Giggly']",21.011171,0.150251,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
668,sativa,4.4,"['Euphoric', 'Creative', 'Happy', 'Uplifted', 'Energetic']",38.00495989473684,0.4008891105263158,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
672,sativa,4.4,"['Happy', 'Euphoric', 'Uplifted', 'Energetic', 'Giggly']",24.478990847457627,0.41166932203389844,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
674,sativa,4.1,"['Euphoric', 'Uplifted', 'Energetic', 'Happy', 'Relaxed']",24.1855675,0.15492625,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
681,sativa,4.4,"['Relaxed', 'Euphoric', 'Happy', 'Uplifted', 'Creative']",39.34561588235295,0.4449688235294118,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
682,sativa,4.3,"['Happy', 'Uplifted', 'Euphoric', 'Energetic', 'Relaxed']",24.209653333333325,0.4152628985507248,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
683,sativa,4.4,"['Focused', 'Energetic', 'Happy', 'Uplifted', 'Creative']",22.75098526315789,0.2507452631578947,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
686,sativa,4.7,"['Uplifted', 'Happy', 'Energetic', 'Creative', 'Relaxed']",22.853892976190473,0.1437917857142857,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0
689,sativa,4.2,"['Energetic', 'Euphoric', 'Uplifted', 'Talkative', 'Happy']",63.52241,0.749958,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0
691,sativa,4.1,"['Focused', 'Happy', 'Creative', 'Talkative', 'Energetic']",43.947900000000004,0.48827800000000005,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
698,sativa,4.6,"['Happy', 'Uplifted', 'Energetic', 'Euphoric', 'Relaxed']",24.129376923076922,0.022307692307692306,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
699,sativa,4.2,"['Happy', 'Uplifted', 'Euphoric', 'Energetic', 'Relaxed']",69.657765,0.14032,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
700,sativa,4.8,"['Uplifted', 'Creative', 'Happy', 'Euphoric', 'Energetic']",27.502745294117656,0.3354416470588236,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
701,sativa,4.8,"['Happy', 'Creative', 'Euphoric', 'Energetic', 'Giggly']",19.70205,0.26,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0
708,sativa,4.4,"['Happy', 'Talkative', 'Euphoric', 'Relaxed', 'Energetic']",18.339053684210523,0.061578947368421046,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0
718,sativa,4.3,"['Uplifted', 'Focused', 'Energetic', 'Euphoric', 'Creative']",19.85559,0.29469399999999996,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
719,sativa,4.4,"['Energetic', 'Uplifted', 'Focused', 'Happy', 'Creative']",27.859399333333336,1.5081493333333331,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
723,sativa,4.6,"['Happy', 'Relaxed', 'Euphoric', 'Focused', 'Uplifted']",27.487199215686275,1.4247835882352944,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
731,sativa,4.3,"['Happy', 'Euphoric', 'Energetic', 'Hungry', 'Relaxed']",25.123429150943405,0.25133433962264135,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0
733,sativa,4.2,"['Relaxed', 'Uplifted', 'Tingly', 'Happy', 'Talkative']",30.99821130434781,0.36302139130434774,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0
735,sativa,4.4,"['Happy', 'Uplifted', 'Energetic', 'Relaxed', 'Creative']",22.9785939546248,0.5332708830715528,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0
739,sativa,4.6,"['Relaxed', 'Happy', 'Focused', 'Uplifted', 'Energetic']",12.053199833333334,16.199344166666666,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0
746,sativa,4.6,"['Creative', 'Uplifted', 'Happy', 'Euphoric', 'Talkative']",29.675285593220348,0.08066932203389832,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
750,sativa,4.6,"['Uplifted', 'Happy', 'Focused', 'Relaxed', 'Euphoric']",27.001120377358493,0.27662923584905663,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
757,sativa,4.3,"['Uplifted', 'Euphoric', 'Happy', 'Relaxed', 'Energetic']",20.79136752272728,0.26970999999999995,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
764,sativa,4.3,"['Uplifted', 'Euphoric', 'Happy', 'Relaxed', 'Creative']",20.7777175,0.19073085,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
766,sativa,4.9,"['Happy', 'Uplifted', 'Euphoric', 'Energetic', 'Talkative']",18.685100000000002,0.0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0
768,sativa,4.4,"['Happy', 'Creative', 'Euphoric', 'Giggly', 'Energetic']",29.548318620689653,0.1626545172413793,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0
771,sativa,4.3,"['Happy', 'Euphoric', 'Relaxed', 'Uplifted', 'Creative']",6.262763,0.65,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
773,sativa,4.2,"['Uplifted', 'Happy', 'Relaxed', 'Giggly', 'Focused']",27.737247613636363,0.35252477272727273,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
774,sativa,4.8,"['Happy', 'Creative', 'Euphoric', 'Uplifted', 'Energetic']",33.36603465838509,0.18795945341614903,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
776,sativa,4.4,"['Happy', 'Uplifted', 'Hungry', 'Euphoric', 'Creative']",29.010880000000004,0.124224,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0
778,sativa,4.2,"['Uplifted', 'Giggly', 'Euphoric', 'Talkative', 'Relaxed']",28.751824,0.12660862222222224,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
783,sativa,4.3,"['Euphoric', 'Uplifted', 'Tingly', 'Talkative', 'Energetic']",30.693551808510644,0.26748928723404275,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0
790,sativa,4.4,"['Happy', 'Talkative', 'Relaxed', 'Uplifted', 'Energetic']",53.91755937499999,0.50433375,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0
829,sativa,3.0,"['Uplifted', 'Creative', 'Energetic', 'Euphoric', 'Focused']",15.991066666666669,0.22655833333333333,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
831,sativa,4.6,"['Relaxed', 'Euphoric', 'Sleepy', 'Focused', 'Tingly']",17.630995000000002,0.0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
833,sativa,4.7,"['Uplifted', 'Creative', 'Euphoric', 'Energetic', 'Happy']",68.2863,0.3508,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
834,sativa,4.5,"['Euphoric', 'Uplifted', 'Creative', 'Energetic', 'Focused']",23.391838125,0.18354937500000001,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
840,sativa,4.3,"['Happy', 'Hungry', 'Uplifted', 'Energetic', 'Focused']",21.364075306122448,1.7303454897959187,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
842,sativa,4.3,"['Euphoric', 'Energetic', 'Uplifted', 'Happy', 'Focused']",29.785164742268027,0.2704639175257732,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
861,sativa,4.3,"['Creative', 'Uplifted', 'Happy', 'Relaxed', 'Euphoric']",18.394896666666668,0.15300866666666665,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
862,sativa,4.2,"['Relaxed', 'Euphoric', 'Happy', 'Uplifted', 'Energetic']",15.214884000000001,0.103886,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
863,sativa,4.4,"['Happy', 'Euphoric', 'Talkative', 'Tingly', 'Giggly']",81.5,0.2,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
865,sativa,4.6,"['Happy', 'Uplifted', 'Focused', 'Creative', 'Energetic']",33.814482500000004,0.397509375,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
866,sativa,4.5,"['Creative', 'Aroused', 'Happy', 'Euphoric', 'Uplifted']",25.084579090909088,0.09260545454545453,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0
868,sativa,4.4,"['Creative', 'Uplifted', 'Relaxed', 'Euphoric', 'Energetic']",50.057824000000004,0.5159999999999999,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0
870,sativa,4.7,"['Happy', 'Euphoric', 'Energetic', 'Focused', 'Tingly']",29.6891775,0.41579348684210543,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0
871,sativa,4.0,"['Relaxed', 'Creative', 'Sleepy', 'Happy', 'Focused']",1.165985,9.6770375,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
890,sativa,4.0,"['Euphoric', 'Focused', 'Creative', 'Happy', 'Energetic']",45.24678125,0.54925625,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0
893,sativa,4.2,"['Happy', 'Uplifted', 'Euphoric', 'Energetic', 'Talkative']",16.476581250000002,0.13161750000000003,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0
911,sativa,4.4,"['Uplifted', 'Focused', 'Euphoric', 'Happy', 'Creative']",20.03319099009902,0.184050297029703,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
